x,y
./adjusted_points/x/23-1517155062-0584.csv,23
./adjusted_points/j/9-1517154867-0208.csv,9
./adjusted_points/p/15-1517154151-0298.csv,15
./adjusted_points/w/22-1517154181-0392.csv,22
./adjusted_points/k/10-1517153967-0264.csv,10
./adjusted_points/r/17-1517155016-0429.csv,17
./adjusted_points/c/2-1517154948-0235.csv,2
./adjusted_points/l/11-1517154249-0063.csv,11
./adjusted_points/n/13-1517154694-0791.csv,13
./adjusted_points/g/6-1517154765-0742.csv,6
./adjusted_points/g/6-1517154431-0322.csv,6
./adjusted_points/r/17-1517154797-0289.csv,17
./adjusted_points/y/24-1517154632-0652.csv,24
./adjusted_points/z/25-1517154501-1054.csv,25
./adjusted_points/f/5-1517154672-0728.csv,5
./adjusted_points/e/4-1517154669-0879.csv,4
./adjusted_points/t/19-1517154899-0731.csv,19
./adjusted_points/d/3-1517153937-0454.csv,3
./adjusted_points/q/16-1517153993-0367.csv,16
./adjusted_points/x/23-1517154722-0784.csv,23
./adjusted_points/r/17-1517154600-0262.csv,17
./adjusted_points/r/17-1517154705-0092.csv,17
./adjusted_points/j/9-1517154118-0291.csv,9
./adjusted_points/g/6-1517154324-1040.csv,6
./adjusted_points/w/22-1517154282-0035.csv,22
./adjusted_points/h/7-1517154435-0389.csv,7
./adjusted_points/y/24-1517154498-0105.csv,24
./adjusted_points/z/25-1517154821-0313.csv,25
./adjusted_points/v/21-1517155029-0068.csv,21
./adjusted_points/s/18-1517154800-0790.csv,18
./adjusted_points/s/18-1517154475-0248.csv,18
./adjusted_points/m/12-1517155001-0776.csv,12
./adjusted_points/b/1-1517154844-0466.csv,1
./adjusted_points/c/2-1517154654-0712.csv,2
./adjusted_points/i/8-1517154330-0681.csv,8
./adjusted_points/w/22-1517154282-0462.csv,22
./adjusted_points/w/22-1517154282-0638.csv,22
./adjusted_points/s/18-1517153999-0201.csv,18
./adjusted_points/x/23-1517154286-0319.csv,23
./adjusted_points/m/12-1517154691-0395.csv,12
./adjusted_points/i/8-1517154771-0077.csv,8
./adjusted_points/r/17-1517154158-0028.csv,17
./adjusted_points/f/5-1517154321-0550.csv,5
./adjusted_points/j/9-1517154118-0061.csv,9
./adjusted_points/x/23-1517154372-0915.csv,23
./adjusted_points/o/14-1517153984-0087.csv,14
./adjusted_points/i/8-1517154562-0794.csv,8
./adjusted_points/n/13-1517154142-0541.csv,13
./adjusted_points/o/14-1517153984-0710.csv,14
./adjusted_points/o/14-1517155008-0994.csv,14
./adjusted_points/f/5-1517154856-0202.csv,5
./adjusted_points/k/10-1517154995-0403.csv,10
./adjusted_points/q/16-1517154795-0689.csv,16
./adjusted_points/j/9-1517154564-0779.csv,9
./adjusted_points/r/17-1517154893-0086.csv,17
./adjusted_points/k/10-1517154568-0144.csv,10
./adjusted_points/p/15-1517154589-0092.csv,15
./adjusted_points/p/15-1517154151-1042.csv,15
./adjusted_points/x/23-1517154722-0321.csv,23
./adjusted_points/f/5-1517154980-0161.csv,5
./adjusted_points/h/7-1517154112-0707.csv,7
./adjusted_points/d/3-1517154087-1010.csv,3
./adjusted_points/g/6-1517154431-0627.csv,6
./adjusted_points/z/25-1517154193-1029.csv,25
./adjusted_points/i/8-1517154865-0943.csv,8
./adjusted_points/s/18-1517154708-0930.csv,18
./adjusted_points/m/12-1517154782-0878.csv,12
./adjusted_points/j/9-1517154992-0448.csv,9
./adjusted_points/t/19-1517154171-0119.csv,19
./adjusted_points/h/7-1517154679-0435.csv,7
./adjusted_points/r/17-1517154354-0504.csv,17
./adjusted_points/c/2-1517154417-0951.csv,2
./adjusted_points/y/24-1517154818-0851.csv,24
./adjusted_points/s/18-1517154357-1021.csv,18
./adjusted_points/p/15-1517154888-0973.csv,15
./adjusted_points/y/24-1517154027-0787.csv,24
./adjusted_points/a/0-1517154841-0213.csv,0
./adjusted_points/h/7-1517154987-0763.csv,7
./adjusted_points/o/14-1517154258-0843.csv,14
./adjusted_points/z/25-1517154030-0544.csv,25
./adjusted_points/c/2-1517154083-0861.csv,2
./adjusted_points/p/15-1517154349-0469.csv,15
./adjusted_points/y/24-1517154632-0415.csv,24
./adjusted_points/k/10-1517154246-0341.csv,10
./adjusted_points/j/9-1517154683-0890.csv,9
./adjusted_points/o/14-1517154146-0814.csv,14
./adjusted_points/d/3-1517154666-0603.csv,3
./adjusted_points/t/19-1517154478-0310.csv,19
./adjusted_points/f/5-1517154762-0910.csv,5
./adjusted_points/p/15-1517153988-0645.csv,15
./adjusted_points/e/4-1517154319-0125.csv,4
./adjusted_points/p/15-1517154349-0657.csv,15
./adjusted_points/w/22-1517154015-0466.csv,22
./adjusted_points/r/17-1517155016-0927.csv,17
./adjusted_points/r/17-1517154158-0975.csv,17
./adjusted_points/f/5-1517154762-0913.csv,5
./adjusted_points/n/13-1517154343-0642.csv,13
./adjusted_points/b/1-1517153930-0809.csv,1
./adjusted_points/i/8-1517154681-0695.csv,8
./adjusted_points/e/4-1517154091-0697.csv,4
./adjusted_points/e/4-1517154759-0319.csv,4
./adjusted_points/z/25-1517154635-0646.csv,25
./adjusted_points/y/24-1517154027-1042.csv,24
./adjusted_points/u/20-1517154174-0548.csv,20
./adjusted_points/o/14-1517155008-0081.csv,14
./adjusted_points/m/12-1517154252-0929.csv,12
./adjusted_points/n/13-1517154255-0290.csv,13
./adjusted_points/n/13-1517153979-0536.csv,13
./adjusted_points/k/10-1517154686-0611.csv,10
./adjusted_points/n/13-1517153979-0611.csv,13
./adjusted_points/x/23-1517154020-0950.csv,23
./adjusted_points/i/8-1517154771-0548.csv,8
./adjusted_points/k/10-1517154335-0566.csv,10
./adjusted_points/q/16-1517154891-0658.csv,16
./adjusted_points/h/7-1517154770-0543.csv,7
./adjusted_points/t/19-1517154478-0358.csv,19
./adjusted_points/s/18-1517154270-0357.csv,18
./adjusted_points/d/3-1517154666-0933.csv,3
./adjusted_points/y/24-1517154498-0836.csv,24
./adjusted_points/y/24-1517154498-0055.csv,24
./adjusted_points/b/1-1517153930-0243.csv,1
./adjusted_points/u/20-1517154480-0348.csv,20
./adjusted_points/t/19-1517154899-0227.csv,19
./adjusted_points/c/2-1517154083-0435.csv,2
./adjusted_points/n/13-1517154255-0864.csv,13
./adjusted_points/o/14-1517154346-0541.csv,14
./adjusted_points/p/15-1517155011-0134.csv,15
./adjusted_points/g/6-1517153949-0594.csv,6
./adjusted_points/k/10-1517154125-0293.csv,10
./adjusted_points/q/16-1517154891-0685.csv,16
./adjusted_points/i/8-1517154865-0934.csv,8
./adjusted_points/d/3-1517154087-0145.csv,3
./adjusted_points/b/1-1517154844-0270.csv,1
./adjusted_points/f/5-1517154428-0990.csv,5
./adjusted_points/u/20-1517155027-0127.csv,20
./adjusted_points/g/6-1517154324-0300.csv,6
./adjusted_points/j/9-1517154118-0983.csv,9
./adjusted_points/c/2-1517154083-0121.csv,2
./adjusted_points/g/6-1517154324-0367.csv,6
./adjusted_points/q/16-1517153993-0770.csv,16
./adjusted_points/g/6-1517154431-0658.csv,6
./adjusted_points/v/21-1517154365-0921.csv,21
./adjusted_points/v/21-1517154177-0609.csv,21
./adjusted_points/c/2-1517154313-0285.csv,2
./adjusted_points/y/24-1517154190-0400.csv,24
./adjusted_points/v/21-1517154905-0191.csv,21
./adjusted_points/g/6-1517154765-0450.csv,6
./adjusted_points/a/0-1517154521-0393.csv,0
./adjusted_points/v/21-1517154483-1048.csv,21
./adjusted_points/r/17-1517154267-0413.csv,17
./adjusted_points/t/19-1517154359-1000.csv,19
./adjusted_points/i/8-1517154115-0773.csv,8
./adjusted_points/g/6-1517154102-0565.csv,6
./adjusted_points/k/10-1517154870-0334.csv,10
./adjusted_points/c/2-1517154846-0036.csv,2
./adjusted_points/b/1-1517154844-0597.csv,1
./adjusted_points/t/19-1517154273-0545.csv,19
./adjusted_points/g/6-1517154102-0500.csv,6
./adjusted_points/r/17-1517154158-0236.csv,17
./adjusted_points/c/2-1517154083-0917.csv,2
./adjusted_points/t/19-1517154899-0042.csv,19
./adjusted_points/x/23-1517154286-0175.csv,23
./adjusted_points/o/14-1517154582-0132.csv,14
./adjusted_points/a/0-1517154747-0564.csv,0
./adjusted_points/p/15-1517154589-0205.csv,15
./adjusted_points/s/18-1517154896-0605.csv,18
./adjusted_points/x/23-1517154286-0265.csv,23
./adjusted_points/e/4-1517154977-0048.csv,4
./adjusted_points/k/10-1517154125-0624.csv,10
./adjusted_points/m/12-1517154574-0342.csv,12
./adjusted_points/h/7-1517154560-0160.csv,7
./adjusted_points/p/15-1517154462-0893.csv,15
./adjusted_points/h/7-1517154328-0731.csv,7
./adjusted_points/o/14-1517154346-0372.csv,14
./adjusted_points/f/5-1517153945-0032.csv,5
./adjusted_points/a/0-1517153926-0305.csv,0
./adjusted_points/c/2-1517154654-0356.csv,2
./adjusted_points/g/6-1517154765-0372.csv,6
./adjusted_points/z/25-1517154294-0670.csv,25
./adjusted_points/a/0-1517154411-1025.csv,0
./adjusted_points/p/15-1517154462-0992.csv,15
./adjusted_points/d/3-1517154087-0919.csv,3
./adjusted_points/b/1-1517154751-1050.csv,1
./adjusted_points/u/20-1517154613-0124.csv,20
./adjusted_points/n/13-1517154881-0037.csv,13
./adjusted_points/q/16-1517154703-0046.csv,16
./adjusted_points/j/9-1517154683-1036.csv,9
./adjusted_points/l/11-1517154998-0796.csv,11
./adjusted_points/e/4-1517154854-0379.csv,4
./adjusted_points/c/2-1517154417-0757.csv,2
./adjusted_points/x/23-1517154627-0827.csv,23
./adjusted_points/m/12-1517153975-0772.csv,12
./adjusted_points/n/13-1517154881-0839.csv,13
./adjusted_points/b/1-1517154311-1037.csv,1
./adjusted_points/q/16-1517154264-0152.csv,16
./adjusted_points/y/24-1517154290-0365.csv,24
./adjusted_points/i/8-1517154562-0524.csv,8
./adjusted_points/p/15-1517154462-0299.csv,15
./adjusted_points/q/16-1517154795-0203.csv,16
./adjusted_points/c/2-1517154526-0868.csv,2
./adjusted_points/f/5-1517154543-1053.csv,5
./adjusted_points/x/23-1517154915-1006.csv,23
./adjusted_points/w/22-1517154282-0380.csv,22
./adjusted_points/x/23-1517155062-1053.csv,23
./adjusted_points/r/17-1517154600-0028.csv,17
./adjusted_points/h/7-1517154770-0913.csv,7
./adjusted_points/i/8-1517154990-0298.csv,8
./adjusted_points/i/8-1517154681-0068.csv,8
./adjusted_points/r/17-1517154705-0589.csv,17
./adjusted_points/u/20-1517154713-0601.csv,20
./adjusted_points/g/6-1517154233-0756.csv,6
./adjusted_points/h/7-1517154679-0091.csv,7
./adjusted_points/j/9-1517153961-0652.csv,9
./adjusted_points/b/1-1517154651-0201.csv,1
./adjusted_points/w/22-1517154811-0136.csv,22
./adjusted_points/v/21-1517154365-0987.csv,21
./adjusted_points/u/20-1517154007-0542.csv,20
./adjusted_points/d/3-1517154757-1049.csv,3
./adjusted_points/q/16-1517154264-0745.csv,16
./adjusted_points/j/9-1517154564-0363.csv,9
./adjusted_points/x/23-1517154814-1053.csv,23
./adjusted_points/l/11-1517154444-0643.csv,11
./adjusted_points/e/4-1517154537-0341.csv,4
./adjusted_points/j/9-1517154867-0767.csv,9
./adjusted_points/d/3-1517154420-0632.csv,3
./adjusted_points/d/3-1517154850-0624.csv,3
./adjusted_points/l/11-1517154780-0313.csv,11
./adjusted_points/y/24-1517154725-0335.csv,24
./adjusted_points/f/5-1517154672-0954.csv,5
./adjusted_points/e/4-1517154227-0734.csv,4
./adjusted_points/f/5-1517154428-0327.csv,5
./adjusted_points/m/12-1517154691-0361.csv,12
./adjusted_points/j/9-1517154332-0996.csv,9
./adjusted_points/b/1-1517153930-0338.csv,1
./adjusted_points/g/6-1517154102-0479.csv,6
./adjusted_points/p/15-1517153988-0641.csv,15
./adjusted_points/z/25-1517154821-0163.csv,25
./adjusted_points/y/24-1517154818-0638.csv,24
./adjusted_points/x/23-1517154372-0054.csv,23
./adjusted_points/y/24-1517154290-0750.csv,24
./adjusted_points/w/22-1517154015-0904.csv,22
./adjusted_points/g/6-1517154983-1035.csv,6
./adjusted_points/j/9-1517154992-0632.csv,9
./adjusted_points/g/6-1517154765-0203.csv,6
./adjusted_points/w/22-1517154619-0810.csv,22
./adjusted_points/o/14-1517154346-0697.csv,14
./adjusted_points/i/8-1517154115-0681.csv,8
./adjusted_points/v/21-1517154010-0032.csv,21
./adjusted_points/e/4-1517154422-0420.csv,4
./adjusted_points/f/5-1517154230-0986.csv,5
./adjusted_points/n/13-1517154881-0492.csv,13
./adjusted_points/j/9-1517154774-0212.csv,9
./adjusted_points/m/12-1517154447-0523.csv,12
./adjusted_points/c/2-1517154948-0716.csv,2
./adjusted_points/y/24-1517154027-0073.csv,24
./adjusted_points/f/5-1517153945-0245.csv,5
./adjusted_points/b/1-1517154651-0374.csv,1
./adjusted_points/e/4-1517154759-1032.csv,4
./adjusted_points/b/1-1517154844-0530.csv,1
./adjusted_points/t/19-1517154171-0355.csv,19
./adjusted_points/n/13-1517153979-0731.csv,13
./adjusted_points/s/18-1517154475-0028.csv,18
./adjusted_points/v/21-1517154365-0667.csv,21
./adjusted_points/g/6-1517154983-0689.csv,6
./adjusted_points/l/11-1517154444-1045.csv,11
./adjusted_points/d/3-1517154420-0821.csv,3
./adjusted_points/z/25-1517154294-0116.csv,25
./adjusted_points/y/24-1517154379-0128.csv,24
./adjusted_points/r/17-1517154473-0955.csv,17
./adjusted_points/e/4-1517154854-0924.csv,4
./adjusted_points/w/22-1517154719-0246.csv,22
./adjusted_points/c/2-1517154654-0001.csv,2
./adjusted_points/e/4-1517154854-0239.csv,4
./adjusted_points/m/12-1517154340-0010.csv,12
./adjusted_points/w/22-1517154811-0458.csv,22
./adjusted_points/t/19-1517154171-0029.csv,19
./adjusted_points/a/0-1517154944-0261.csv,0
./adjusted_points/k/10-1517154335-0626.csv,10
./adjusted_points/d/3-1517153937-0548.csv,3
./adjusted_points/c/2-1517154654-0470.csv,2
./adjusted_points/t/19-1517154171-0642.csv,19
./adjusted_points/s/18-1517153999-0884.csv,18
./adjusted_points/w/22-1517155040-0021.csv,22
./adjusted_points/a/0-1517154649-0880.csv,0
./adjusted_points/n/13-1517154881-0456.csv,13
./adjusted_points/j/9-1517154332-0014.csv,9
./adjusted_points/r/17-1517154797-0905.csv,17
./adjusted_points/q/16-1517154795-0271.csv,16
./adjusted_points/m/12-1517155001-0577.csv,12
./adjusted_points/s/18-1517154603-0272.csv,18
./adjusted_points/w/22-1517154487-0217.csv,22
./adjusted_points/q/16-1517154264-0389.csv,16
./adjusted_points/g/6-1517154983-0809.csv,6
./adjusted_points/n/13-1517154142-0556.csv,13
./adjusted_points/o/14-1517154258-0433.csv,14
./adjusted_points/p/15-1517154888-0977.csv,15
./adjusted_points/k/10-1517154686-0082.csv,10
./adjusted_points/m/12-1517154877-0426.csv,12
./adjusted_points/o/14-1517154788-0790.csv,14
./adjusted_points/w/22-1517154811-0986.csv,22
./adjusted_points/v/21-1517155029-0399.csv,21
./adjusted_points/u/20-1517154007-0835.csv,20
./adjusted_points/v/21-1517154010-0404.csv,21
./adjusted_points/x/23-1517154286-0204.csv,23
./adjusted_points/j/9-1517154992-0752.csv,9
./adjusted_points/f/5-1517153945-0053.csv,5
./adjusted_points/c/2-1517154417-0341.csv,2
./adjusted_points/z/25-1517154635-0434.csv,25
./adjusted_points/a/0-1517154521-1028.csv,0
./adjusted_points/q/16-1517154465-0147.csv,16
./adjusted_points/t/19-1517154003-0217.csv,19
./adjusted_points/i/8-1517153958-0199.csv,8
./adjusted_points/k/10-1517154442-0686.csv,10
./adjusted_points/l/11-1517154571-0549.csv,11
./adjusted_points/g/6-1517154860-0186.csv,6
./adjusted_points/v/21-1517154010-0662.csv,21
./adjusted_points/q/16-1517154352-0528.csv,16
./adjusted_points/j/9-1517153961-0441.csv,9
./adjusted_points/x/23-1517154494-0498.csv,23
./adjusted_points/a/0-1517154217-0497.csv,0
./adjusted_points/x/23-1517154020-0825.csv,23
./adjusted_points/x/23-1517154915-0102.csv,23
./adjusted_points/j/9-1517154774-0185.csv,9
./adjusted_points/z/25-1517154193-0973.csv,25
./adjusted_points/o/14-1517154346-0422.csv,14
./adjusted_points/w/22-1517154282-0591.csv,22
./adjusted_points/s/18-1517154475-0902.csv,18
./adjusted_points/g/6-1517154102-0864.csv,6
./adjusted_points/d/3-1517154225-0078.csv,3
./adjusted_points/c/2-1517154846-0294.csv,2
./adjusted_points/u/20-1517154174-0380.csv,20
./adjusted_points/c/2-1517154083-0786.csv,2
./adjusted_points/m/12-1517154574-0856.csv,12
./adjusted_points/l/11-1517154571-0346.csv,11
./adjusted_points/s/18-1517154800-0009.csv,18
./adjusted_points/v/21-1517154278-0429.csv,21
./adjusted_points/k/10-1517154442-0162.csv,10
./adjusted_points/y/24-1517154632-1018.csv,24
./adjusted_points/q/16-1517153993-0216.csv,16
./adjusted_points/m/12-1517154782-0358.csv,12
./adjusted_points/i/8-1517154562-0545.csv,8
./adjusted_points/b/1-1517154524-1005.csv,1
./adjusted_points/t/19-1517154711-0538.csv,19
./adjusted_points/n/13-1517154786-0938.csv,13
./adjusted_points/f/5-1517154098-0329.csv,5
./adjusted_points/s/18-1517154475-0664.csv,18
./adjusted_points/q/16-1517155014-0318.csv,16
./adjusted_points/r/17-1517154893-0091.csv,17
./adjusted_points/p/15-1517154589-0350.csv,15
./adjusted_points/f/5-1517153945-0147.csv,5
./adjusted_points/n/13-1517154255-0392.csv,13
./adjusted_points/r/17-1517155016-0333.csv,17
./adjusted_points/u/20-1517154480-0730.csv,20
./adjusted_points/n/13-1517153979-0145.csv,13
./adjusted_points/u/20-1517154806-0600.csv,20
./adjusted_points/k/10-1517154246-0271.csv,10
./adjusted_points/m/12-1517154138-0953.csv,12
./adjusted_points/v/21-1517154716-1015.csv,21
./adjusted_points/k/10-1517154686-0309.csv,10
./adjusted_points/b/1-1517154080-0525.csv,1
./adjusted_points/v/21-1517154483-0809.csv,21
./adjusted_points/b/1-1517154947-0767.csv,1
./adjusted_points/s/18-1517154475-0541.csv,18
./adjusted_points/t/19-1517154359-0965.csv,19
./adjusted_points/e/4-1517154854-0052.csv,4
./adjusted_points/i/8-1517153958-0572.csv,8
./adjusted_points/s/18-1517154270-0686.csv,18
./adjusted_points/o/14-1517154582-0018.csv,14
./adjusted_points/q/16-1517154352-0972.csv,16
./adjusted_points/a/0-1517154308-0638.csv,0
./adjusted_points/z/25-1517154925-0248.csv,25
./adjusted_points/b/1-1517154844-0005.csv,1
./adjusted_points/g/6-1517153949-0650.csv,6
./adjusted_points/q/16-1517154155-0208.csv,16
./adjusted_points/z/25-1517154382-0495.csv,25
./adjusted_points/g/6-1517154431-0641.csv,6
./adjusted_points/x/23-1517154722-0373.csv,23
./adjusted_points/v/21-1517154616-0071.csv,21
./adjusted_points/l/11-1517154780-0040.csv,11
./adjusted_points/h/7-1517154435-0687.csv,7
./adjusted_points/a/0-1517153926-0775.csv,0
./adjusted_points/w/22-1517155040-0875.csv,22
./adjusted_points/p/15-1517154151-0099.csv,15
./adjusted_points/z/25-1517154821-0920.csv,25
./adjusted_points/w/22-1517154719-0540.csv,22
./adjusted_points/r/17-1517154797-0387.csv,17
./adjusted_points/z/25-1517154925-0845.csv,25
./adjusted_points/w/22-1517154811-0955.csv,22
./adjusted_points/y/24-1517154818-0751.csv,24
./adjusted_points/r/17-1517154354-0460.csv,17
./adjusted_points/p/15-1517154462-1001.csv,15
./adjusted_points/b/1-1517153930-0670.csv,1
./adjusted_points/s/18-1517153999-0164.csv,18
./adjusted_points/v/21-1517154616-0801.csv,21
./adjusted_points/i/8-1517154330-0181.csv,8
./adjusted_points/g/6-1517154556-0130.csv,6
./adjusted_points/f/5-1517153945-0014.csv,5
./adjusted_points/m/12-1517154877-0698.csv,12
./adjusted_points/x/23-1517155062-0437.csv,23
./adjusted_points/i/8-1517154681-0385.csv,8
./adjusted_points/c/2-1517154222-0917.csv,2
./adjusted_points/s/18-1517154162-0607.csv,18
./adjusted_points/l/11-1517154337-0645.csv,11
./adjusted_points/k/10-1517154335-0080.csv,10
./adjusted_points/h/7-1517154238-0034.csv,7
./adjusted_points/b/1-1517154080-0452.csv,1
./adjusted_points/v/21-1517154278-0239.csv,21
./adjusted_points/d/3-1517154666-1036.csv,3
./adjusted_points/x/23-1517154915-0606.csv,23
./adjusted_points/d/3-1517154225-0652.csv,3
./adjusted_points/g/6-1517154102-0626.csv,6
./adjusted_points/p/15-1517154888-0965.csv,15
./adjusted_points/d/3-1517154666-0006.csv,3
./adjusted_points/m/12-1517154252-0377.csv,12
./adjusted_points/i/8-1517153958-0599.csv,8
./adjusted_points/r/17-1517154158-0570.csv,17
./adjusted_points/u/20-1517154613-0336.csv,20
./adjusted_points/d/3-1517154317-0902.csv,3
./adjusted_points/d/3-1517154087-0968.csv,3
./adjusted_points/t/19-1517154171-0056.csv,19
./adjusted_points/y/24-1517154498-0487.csv,24
./adjusted_points/k/10-1517154568-0209.csv,10
./adjusted_points/r/17-1517154158-0698.csv,17
./adjusted_points/v/21-1517154010-0792.csv,21
./adjusted_points/i/8-1517154115-0951.csv,8
./adjusted_points/v/21-1517154716-0860.csv,21
./adjusted_points/t/19-1517154711-0276.csv,19
./adjusted_points/v/21-1517154616-0608.csv,21
./adjusted_points/v/21-1517154483-0366.csv,21
./adjusted_points/j/9-1517154867-0857.csv,9
./adjusted_points/r/17-1517154893-0269.csv,17
./adjusted_points/a/0-1517154217-0164.csv,0
./adjusted_points/k/10-1517154777-0006.csv,10
./adjusted_points/i/8-1517154990-0423.csv,8
./adjusted_points/j/9-1517154332-0158.csv,9
./adjusted_points/l/11-1517154337-0481.csv,11
./adjusted_points/c/2-1517153933-0040.csv,2
./adjusted_points/a/0-1517154841-0348.csv,0
./adjusted_points/d/3-1517154666-0511.csv,3
./adjusted_points/v/21-1517154808-0350.csv,21
./adjusted_points/y/24-1517154632-0420.csv,24
./adjusted_points/h/7-1517154328-0292.csv,7
./adjusted_points/x/23-1517154627-0136.csv,23
./adjusted_points/m/12-1517154138-0570.csv,12
./adjusted_points/w/22-1517154487-0741.csv,22
./adjusted_points/g/6-1517154983-0146.csv,6
./adjusted_points/j/9-1517154774-0220.csv,9
./adjusted_points/c/2-1517154222-0607.csv,2
./adjusted_points/u/20-1517154613-0696.csv,20
./adjusted_points/x/23-1517154372-0064.csv,23
./adjusted_points/h/7-1517153954-0250.csv,7
./adjusted_points/g/6-1517154983-0209.csv,6
./adjusted_points/u/20-1517154480-0907.csv,20
./adjusted_points/p/15-1517155011-0947.csv,15
./adjusted_points/c/2-1517154313-0172.csv,2
./adjusted_points/b/1-1517154751-0925.csv,1
./adjusted_points/c/2-1517153933-0347.csv,2
./adjusted_points/u/20-1517154363-0079.csv,20
./adjusted_points/f/5-1517154098-0081.csv,5
./adjusted_points/x/23-1517154372-0106.csv,23
./adjusted_points/a/0-1517154944-0483.csv,0
./adjusted_points/e/4-1517154319-0513.csv,4
./adjusted_points/l/11-1517154688-1034.csv,11
./adjusted_points/d/3-1517154969-0585.csv,3
./adjusted_points/l/11-1517153971-0866.csv,11
./adjusted_points/g/6-1517154556-0436.csv,6
./adjusted_points/s/18-1517154603-0573.csv,18
./adjusted_points/k/10-1517154568-1022.csv,10
./adjusted_points/w/22-1517154282-0891.csv,22
./adjusted_points/h/7-1517154328-0509.csv,7
./adjusted_points/v/21-1517155029-0826.csv,21
./adjusted_points/b/1-1517154415-0103.csv,1
./adjusted_points/m/12-1517154877-1048.csv,12
./adjusted_points/c/2-1517154083-0180.csv,2
./adjusted_points/i/8-1517154240-0343.csv,8
./adjusted_points/g/6-1517154233-0902.csv,6
./adjusted_points/e/4-1517154091-0227.csv,4
./adjusted_points/g/6-1517154431-0637.csv,6
./adjusted_points/a/0-1517154521-0567.csv,0
./adjusted_points/g/6-1517154102-0399.csv,6
./adjusted_points/b/1-1517154751-0080.csv,1
./adjusted_points/j/9-1517153961-0402.csv,9
./adjusted_points/b/1-1517154844-0994.csv,1
./adjusted_points/i/8-1517153958-0025.csv,8
./adjusted_points/f/5-1517154098-0761.csv,5
./adjusted_points/f/5-1517154672-0472.csv,5
./adjusted_points/s/18-1517154800-0624.csv,18
./adjusted_points/j/9-1517154867-1025.csv,9
./adjusted_points/b/1-1517154219-0282.csv,1
./adjusted_points/j/9-1517154439-1050.csv,9
./adjusted_points/s/18-1517155019-0093.csv,18
./adjusted_points/q/16-1517154264-0506.csv,16
./adjusted_points/n/13-1517154786-0331.csv,13
./adjusted_points/j/9-1517154242-0742.csv,9
./adjusted_points/f/5-1517154230-0328.csv,5
./adjusted_points/p/15-1517154462-0435.csv,15
./adjusted_points/j/9-1517154992-0121.csv,9
./adjusted_points/a/0-1517153926-0301.csv,0
./adjusted_points/d/3-1517154666-0752.csv,3
./adjusted_points/q/16-1517154703-0019.csv,16
./adjusted_points/q/16-1517154465-0493.csv,16
./adjusted_points/x/23-1517154627-0501.csv,23
./adjusted_points/i/8-1517154681-0285.csv,8
./adjusted_points/j/9-1517154118-0327.csv,9
